Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 91720
Event count: 135865288130

Overhead  Command          Pid    Tid    Shared Object                                                                                                             Symbol
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+4a1c8]
0.01%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/oat/arm64/base.odex                             com.cyberlink.clgpuimage.CLMakeupLiveFilter.a
0.01%     GLThread 2003    15197  23778  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     !!!0000!5a8de098cb52413247971ad44792a8!781e7d0!
0.01%     com.zamface      15197  15197  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libfbjni.so                           _ZN8facebook3jni6detail11utf16toUTF8EPKtm
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+ea5cc]
0.01%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         __lru_cache_add
0.01%     glide-source-th  15197  15384  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/oat/arm64/base.odex                             com.bumptech.glide.gifdecoder.StandardGifDecoder.copyIntoScratchFast
0.01%     RenderThread     15197  15278  [kernel.kallsyms]                                                                                                         el0_svc_naked
0.01%     com.zamface      15197  15197  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libfbjni.so                           @plt
0.01%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         __do_fault
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+52244]
0.01%     CameraHandlerTh  15197  23789  [kernel.kallsyms]                                                                                                         eventfd_write.cfi
0.01%     RenderThread     15197  15278  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     !!!0000!cae4d7065135223aef2c80f52bc1f1!781e7d0!
0.01%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN5Eigen8internal19gemv_dense_selectorILi2ELi1ELb1EE3runINS_9TransposeIKNS_5BlockINS5_INS_6MatrixIdLin1ELin1ELi0ELin1ELin1EEELin1ELin1ELb0EEELin1ELin1ELb0EEEEENS4_IKNS4_IKNS5_IKS7_Lin1ELi1ELb0EEEEEEENS4_INS_3MapINS6_IdLi1ELin1ELi1ELi1ELin1EEELi0ENS_6StrideILi0ELi0EEEEEEEEEvRKT_RKT0_RT1_RKNSU_6ScalarE
0.01%     FrameProcessing  15197  23790  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art11ClassLinker11LookupClassEPNS_6ThreadEPKcmNS_6ObjPtrINS_6mirror11ClassLoaderEEE
0.01%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art9ArtMethod23GetOatQuickMethodHeaderEm
0.01%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         alloc_set_pte.cfi
0.01%     glide-source-th  15197  15382  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/oat/arm64/base.odex                             com.bumptech.glide.gifdecoder.StandardGifDecoder.copyIntoScratchFast
0.01%     FrameProcessing  15197  23790  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art11ClassLinker9FindClassEPNS_6ThreadEPKcNS_6HandleINS_6mirror11ClassLoaderEEE
0.01%     mqt_js           15197  15311  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art3JNIILb0EE14GetObjectFieldEP7_JNIEnvP8_jobjectP9_jfieldID
0.01%     GLThread 2003    15197  23778  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     !!!0000!ede93666e4f032b9f70c12586cf138!781e7d0!
0.01%     mqt_native_modu  15197  15312  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libyoga.so                            libyoga.so[+ac58]
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+f6f74]
0.01%     GLThread 2003    15197  23778  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6mirror6Object5CloneENS_6HandleIS1_EEPNS_6ThreadE
0.01%     mqt_native_modu  15197  15312  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libyoga.so                            libyoga.so[+ac78]
0.01%     mqt_native_modu  15197  15312  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libreactnativejni.so                  @plt
0.01%     GLThread 2003    15197  23778  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     !!!0000!c9272f35d190ede36f131ac0d5bb7e!781e7d0!
0.01%     RenderThread     15197  15278  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     !!!0000!77df12deb6a622478efa8fb9929034!781e7d0!
0.01%     FrameProcessing  15197  23790  [kernel.kallsyms]                                                                                                         pagevec_lru_move_fn
0.01%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN5Eigen9JacobiSVDINS_6MatrixIdLin1ELin1ELi0ELin1ELin1EEELi2EE8allocateEllj
0.01%     mqt_native_modu  15197  15312  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _ZN5scudo28SizeClassAllocatorLocalCacheINS_20SizeClassAllocator64INS_17TableSizeClassMapINS_22AndroidSizeClassConfigEEELm28ELi1000ELi1000ELb1EEEE5drainEPNS6_8PerClassEm
0.01%     FrameProcessing  15197  23790  /apex/com.android.art/lib64/libart.so                                                                                     art_quick_invoke_stub
0.01%     Binder:15197_5   15197  18029  [kernel.kallsyms]                                                                                                         pagevec_lru_move_fn
0.01%     com.zamface      15197  15197  [kernel.kallsyms]                                                                                                         free_hot_cold_page.cfi
0.01%     com.zamface      15197  15197  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art3JNIILb0EE12GetLongFieldEP7_JNIEnvP8_jobjectP9_jfieldID
0.01%     mqt_js           15197  15311  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            scudo_malloc
0.01%     FrameProcessing  15197  23790  [kernel.kallsyms]                                                                                                         arch_counter_get_cntvct.cfi
0.01%     mqt_native_modu  15197  15312  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libyoga.so                            _ZNK6YGNode17getTrailingMarginE15YGFlexDirectionf
0.01%     RenderThread     15197  15278  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                     !!!0000!6af18ac20950c482271b6eb82acd58!781e7d0!
0.01%     mqt_js           15197  15311  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art3JNIILb0EE10NewObjectVEP7_JNIEnvP7_jclassP10_jmethodIDSt9__va_list
0.01%     mqt_native_modu  15197  15312  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            scudo_free
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+36fe8]
0.01%     glide-source-th  15197  15391  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/oat/arm64/base.odex                             com.bumptech.glide.gifdecoder.StandardGifDecoder.copyIntoScratchFast
0.01%     HeapTaskDaemon   15197  15211  [kernel.kallsyms]                                                                                                         free_pcp_prepare
0.01%     com.zamface      15197  15197  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3artL12GoToRunnableEPNS_6ThreadE
0.01%     FrameProcessing  15197  23790  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _Z22SwapAlignDataForOutputP11VN_Point32fS0_PfPKii
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+ff4e0]
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+5799c]
0.01%     com.zamface      15197  15197  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libfolly_json.so                      @plt
0.01%     com.zamface      15197  15197  /system/lib64/libandroidfw.so                                                                                             _ZNK7android13AssetManager217FindEntryInternalERKNS0_12PackageGroupEhtRKNS_15ResTable_configEbbPNS_15FindEntryResultE
0.01%     mqt_js           15197  15311  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art3JNIILb0EE11NewLocalRefEP7_JNIEnvP8_jobject
0.01%     RenderThread     15197  15278  /system/lib64/libhwui.so                                                                                                  _ZN8SkCanvas10onDrawPathERK6SkPathRK7SkPaint
0.01%     glide-disk-cach  15197  15370  /system/lib64/libz.so                                                                                                     inflate
0.01%     mqt_native_modu  15197  15312  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            scudo_malloc
0.01%     FrameProcessing  15197  23790  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art11ClassLinker14EnsureResolvedEPNS_6ThreadEPKcNS_6ObjPtrINS_6mirror5ClassEEE
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+49d64]
0.01%     FrameProcessing  15197  23790  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art2gc4Heap11AllocObjectILb1ENS_6mirror17CopyObjectVisitorEEEPNS3_6ObjectEPNS_6ThreadENS_6ObjPtrINS3_5ClassEEEmRKT0_
0.01%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         unlock_page_memcg.cfi
0.01%     mqt_js           15197  15311  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            memmove
0.01%     mqt_native_modu  15197  15312  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art22IndirectReferenceTable3AddENS_15IRTSegmentStateENS_6ObjPtrINS_6mirror6ObjectEEEPNSt3__112basic_stringIcNS6_11char_traitsIcEENS6_9allocatorIcEEEE
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+49de4]
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+791a0]
0.01%     HeapTaskDaemon   15197  15211  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art2gc9collector17ConcurrentCopying13MarkNonMovingEPNS_6ThreadEPNS_6mirror6ObjectES7_NS_12MemberOffsetE
0.01%     mqt_js           15197  15311  /apex/com.android.art/lib64/libart.so                                                                                     _ZNK3art6Thread13DecodeJObjectEP8_jobject
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+79160]
0.01%     mqt_js           15197  15311  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          libhermes.so[+54f4c]
0.01%     Binder:15197_1   15197  15215  [kernel.kallsyms]                                                                                                         lock_page_memcg.cfi
